;Transcription_Id;Player_Name;Transcription_Text;Stage_Of_The_Game
1832;1832;MATT;MATT: These are braziers here. By the way, Stoneskin goes, this disappears.;Part II
1833;1833;TRAVIS;TRAVIS: The entanglement?;Part II
1834;1834;MATT;MATT: Yeah, the entanglement is gone. There are minecarts, some rocks, there is a smashed cart over here from when the ogre barreled through. This is a piece of stone that rises about 15 feet, and these are both braziers for light in the center of the area. Yeah, it's hundreds and hundreds of feet up. You can look up to the very top of Kraghammer from here.;Part II
1835;1835;ORION;ORION: Okay, that's fine.;Part II
1836;1836;MATT;MATT: Whatcha got? Well, let's see. Keyleth, that's your turn, Stoneskin and moving up. Anywhere else you want to go? Right now, we're technically not in combat.;Part II
1837;1837;SAM;SAM: Right. We're out of combat.;Part II
1838;1838;MATT;MATT: Briefly.;Part II
1839;1839;TALIESIN;TALIESIN: I'm breathing deep, taking aim at the wall, resetting everything.;Part II
1840;1840;MARISHA;MARISHA: Can I move up behind that pillar?;Part II
1841;1841;MATT;MATT: Okay.;Part II
1842;1842;TALIESIN;TALIESIN: I'm staying far back at the moment.;Part II
1843;1843;MATT;MATT: Back here. Both of these goblins– I'll just say that you guys end up taking them down. It's not even a question. You step on them and crush them.;Part II
1844;1844;TRAVIS;TRAVIS: Are there any dwarves that we can say to go get Ballsack and bring him down?;Part II
1845;1845;MATT;MATT: You can.;Part II
1846;1846;LAURA;LAURA: Oh yeah, Balgoos! Balgus.;Part II
1847;1847;MATT;MATT: Balgus? You tell them, “Get Balgus!” and they're like, “Who?” Some of them have set crossbows up by the way. They're barreling down to get ready to fire at whatever comes through. (impact) Another crack in the wall. You can see the dust settle as the stone cracks again and a large piece at the top tumbles off. The stone wall's probably not going to hold another impact. Anybody else want to move anywhere?;Part II
1848;1848;TALIESIN;TALIESIN: Just taking aim.;Part II
1849;1849;SAM;SAM: I'll move up to the right near where Grog is. No one's has taken any damage yet, right?;Part II
1850;1850;MATT;MATT: Not currently, no. You guys have had a pretty clean sweep into this battle, so far.;Part II
1851;1851;SAM;SAM: I can't inspire anybody here? Now?;Part II
1852;1852;MATT;MATT: You can inspire anybody. Just give them a dice.;Part II
1853;1853;SAM;SAM: Can I inspire everyone?;Part II
1854;1854;MATT;MATT: You can spend all your uses to inspire as many people as you have the uses of it.;Part II
1855;1855;MARISHA;MARISHA: I still have mine that I haven't used yet.;Part II
1856;1856;SAM;SAM: I'll inspire Vex and Vax and Grog.;Part II
1857;1857;SAM;SAM: (singing) I think you're really handsome and nice! You're going to have inspiration dice!;Part II
1858;1858;TRAVIS;TRAVIS: Thought you were going to have a little–;Part II
1859;1859;LAURA;LAURA: I know, some beautiful song for us! Wait, what for all of us? We all get a d8?;Part II
1860;1860;MATT;MATT: Each of you has to have a single d8 dice, inspiration dice. The bardic inspiration is flowing through you, that you can use to add to an attack roll, not damage. You can add it to an attack roll, a saving throw.;Part II
1861;1861;SAM;SAM: (plays tune on electric piano app);Part II
1862;1862;MATT;MATT: There you go. That's what a shawm sounds like, apparently. You can use it on attack roll, a saving throw, or an ability check. Any skill. Tiberius, are you going to stay where you are, are you moving anywhere? Last chance.;Part II
1863;1863;ORION;ORION: Is that cover right there next to me?;Part II
1864;1864;MATT;MATT: Right over here? Yeah.;Part II
1865;1865;ORION;ORION: I'll get behind the cover. I'm going to peek out and I'm going to cast Blur.;Part II
1866;1866;MATT;MATT: Okay, Stoneskin goes away.;Part II
1867;1867;ORION;ORION: I can't do both?;Part II
1868;1868;MATT;MATT: Nope. They're both concentration spells.;Part II
1869;1869;ORION;ORION: Okay, I leave Stoneskin.;Part II
1870;1870;MATT;MATT: Okay, Stoneskin stays on. At which point (boom) the stone breaks through scattering across the ground. Immediately bursting through–;Part II
1871;1871;TRAVIS;TRAVIS: What the fuck is that?;Part II
1872;1872;LAURA;LAURA: What is it?;Part II
1873;1873;MATT;MATT: A bulbous, oversized, naga-like creature. You've encountered a naga before, which is a large serpentine creature with a humanoid head. However, this one is swollen, it is bulbous. The way it moves looks unnatural and it has affixed to it not one, not three, but five other different colored naga heads stitched to its body. It is a seriously terrible abomination. As it breaks through the stone, (hisses and growls) all the heads rear back.;Part II
1874;1874;MARISHA;MARISHA: Do naga heads do something if you look at them?;Part II
1875;1875;MATT;MATT: We're beginning back at the top of the initiative order.;Part II
1876;1876;TRAVIS;TRAVIS: Oh shit!;Part II
1877;1877;LAURA;LAURA: Wait! I got a question! My Hunter's Mark, can I transfer it to that thing or do I have to–;Part II
1878;1878;MATT;MATT: Correct, you can, yes. Because this still part of the encounter.;Part II
1879;1879;LAURA;LAURA: Sweet!;Part II
1880;1880;MATT;MATT: That is now marked with the Hunter's Mark. Percy, you're up first.;Part II
1881;1881;TALIESIN;TALIESIN: Do I have to take new aim or can I have myself already trained on–;Part II
1882;1882;MATT;MATT: You've had a moment to train. You haven't seen the creature until it just burst out, so it would take you a round to aim.;Part II
1883;1883;TALIESIN;TALIESIN: I'm taking my round to aim.;Part II
1884;1884;MATT;MATT: Okay, so you're aiming. That brings us to Tiberius.;Part II
1885;1885;ORION;ORION: What did you just do?;Part II
1886;1886;TALIESIN;TALIESIN: I just took aim. Took aim. Just a gun.;Part II
1887;1887;LAURA;LAURA: Did we roll initiative again?;Part II
1888;1888;MATT;MATT: I'm keeping the same initiative order.;Part II
1889;1889;TALIESIN;TALIESIN: This gun doesn't do anything fancy. Just shoots really far, really hard.;Part II
1890;1890;ORION;ORION: Okay! I'll do a Scorching Ray.;Part II
1891;1891;MATT;MATT: Scorching Ray, all right. It makes a saving throw. It does not! Rolled a two, so full damage on it.;Part II
1892;1892;ORION;ORION: Two– four. Let's shoot two of them right now, right, three of them?;Part II
1893;1893;MATT;MATT: It's an aimed ray attack?;Part II
1894;1894;ORION;ORION: Yeah.;Part II
1895;1895;MATT;MATT: Then you have to roll for the attack. Roll a d20 and add your–;Part II
1896;1896;TRAVIS;TRAVIS: Roll high, roll high.;Part II
1897;1897;MATT;MATT: Top of your spell page.;Part II
1898;1898;ORION;ORION: Oh! That's 23.;Part II
1899;1899;MATT;MATT: 23? 23 hits.;Part II
1900;1900;ORION;ORION: Yes, okay. Then that's 2d6. That's 12.;Part II
1901;1901;MATT;MATT: 12 points of damage to the naga. That brings us to–;Part II
1902;1902;ORION;ORION: Wait. I roll for the second shot, right?;Part II
1903;1903;MATT;MATT: Yeah.;Part II
1904;1904;ORION;ORION: Okay, and that's a natural 20.;Part II
1905;1905;(cheering);(cheering);Part II
1906;1906;MATT;MATT: Okay, so you fire one beam off and it slams into the side of one of the naga heads. The second you bring back and as you do there's a flicker of arcane instability. His arm shakes as he releases the surge of scorching energy as it blasts into the side of the naga. Also, does not make a saving throw again! Roll full damage.;Part II
1907;1907;TRAVIS;TRAVIS: Holy shit, Tiberius.;Part II
1908;1908;TALIESIN;TALIESIN: Oh my god.;Part II
1909;1909;ORION;ORION: 12.;Part II
1910;1910;MATT;MATT: 12?;Part II
1911;1911;ORION;ORION: Yeah.;Part II
1912;1912;MATT;MATT: Multiplied? Or did you roll a 12?;Part II
1913;1913;ORION;ORION: I rolled a 12.;Part II
1914;1914;MATT;MATT: 12. Times two. 24 points of damage.;Part II
1915;1915;ORION;ORION: Oh! I'm terrible at math! Stay in school, kids!;Part II
1916;1916;MARISHA;MARISHA: This is a good time to note our charity, 826LA.;Part II
1917;1917;SAM;SAM: Not yet. Don't donate yet. Donate next week.;Part II
1918;1918;MATT;MATT: Next week, you can donate to then. All right, so that brings us to the end of Tiberius' turn. You want to move at all, are you staying where you are?;Part II
1919;1919;ORION;ORION: I'll stay right here.;Part II
1920;1920;MATT;MATT: Grog and Vex, you're up.;Part II
1921;1921;TRAVIS;TRAVIS: Ladies first.;Part II
1922;1922;LAURA;LAURA: Oh! Me! Okay, I'm going to shoot– oh god, I didn't realize I was going so fast.;Part II
1923;1923;MATT;MATT: What did you roll for stealth, by the way?;Part II
1924;1924;LAURA;LAURA: What?;Part II
1925;1925;MATT;MATT: What did you roll for stealth, by the way?;Part II
1926;1926;LAURA;LAURA: I rolled a 20 for stealth!;Part II
1927;1927;MATT;MATT: Then yeah, he has no idea you're there.;Part II
1928;1928;LAURA;LAURA: Sweet!;Part II
1929;1929;MATT;MATT: He sees the bear going (growling).;Part II
1930;1930;LAURA;LAURA: Okay. Trinket's going to hang out because I don't want to– you know. I'm going to shoot Conjure Barrage. No, I'm just going to shoot him twice.;Part II
1931;1931;MATT;MATT: All right, go for it!;Part II
1932;1932;LAURA;LAURA: All right.;Part II
1933;1933;MATT;MATT: Arrow once, arrow twice, Legolas style.;Part II
1934;1934;LAURA;LAURA: I am going to do the fire arrow thingy at it.;Part II
1935;1935;MATT;MATT: Okay, so using your bowstring.;Part II
1936;1936;LAURA;LAURA: The blazing bowstring. Thank you, Tiberius!;Part II
1937;1937;MATT;MATT: That he created and crafted! All right so as you pull the second arrow out you nock it. As you let it, go it bursts into flames arcing halfway through the air.;Part II
1938;1938;LAURA;LAURA: Okay.;Part II
1939;1939;MATT;MATT: What was your to hit roll on that?;Part II
1940;1940;LAURA;LAURA: 21?;Part II
1941;1941;MATT;MATT: 21 hits!;Part II
1942;1942;LAURA;LAURA: Oh wait, that's four plus seven is 11.;Part II
1943;1943;SAM;SAM: Don't forget your inspiration!;Part II
1944;1944;MATT;MATT: Well inspiration dice is to hit.;Part II
1945;1945;SAM;SAM: Oh, okay.;Part II
1946;1946;LAURA;LAURA: 11.;Part II
1947;1947;MATT;MATT: 11 points of damage.;Part II
1948;1948;LAURA;LAURA: For the first one, plus for the blazing bowstring I can turn any arrow into a flaming arrow, doing additional ten fire damage. I'll roll that right now, which is this. Which is a seven!;Part II
1949;1949;MATT;MATT: An additional seven, so 18 total damage and that arrow (impact) in the side of its body. One of the serpent heads reels back from the pain. It begins snatching at where the arrow's now protruding from it, trying to break it off.;Part II
1950;1950;LAURA;LAURA: Then I'm going to roll again! That's a 24!;Part II
1951;1951;MATT;MATT: That hits, go ahead and roll damage.;Part II
1952;1952;LAURA;LAURA: Awesome. That's an eight.;Part II
1953;1953;MATT;MATT: Grog, you're on deck.;Part II
1954;1954;LAURA;LAURA: Seven plus seven is 14!;Part II
1955;1955;MATT;"MATT: 14 damage, all right. Both arrows sink into it. Definitely piercing through the scales a little bit, but not sticking too deeply into its body; it's definitely a hearty creature. Grog, you're up!";Part II
1956;1956;TRAVIS;TRAVIS: Right, I would like to run around the other side of the rock, raging, spit flying out my of my mouth! I would like to use the chain of returning, also crafted by Tiberius, attach it to the end of the greataxe, and throw it from where I am at the snake.;Part II
1957;1957;ORION;ORION: Yeah!;Part II
1958;1958;MATT;MATT: He comes running around, rears back, and takes his double-handed great axe and lobs it overhand. The chain, that's wrapped around your wrist, keeping it attached to you, in some degree. Go ahead and roll for the attack.;Part II
1959;1959;TRAVIS;TRAVIS: Eight, nine, 17!;Part II
1960;1960;MATT;MATT: 17? It just hits!;Part II
1961;1961;TRAVIS;TRAVIS: All right, nice. That is 15.;Part II
1962;1962;MATT;MATT: 15 points of damage. The axe embeds itself pretty deeply into the torso.;Part II
1963;1963;LAURA;LAURA: Oh! I didn't do my Hunter's Mark.;Part II
1964;1964;MATT;MATT: Roll Hunter's Mark damage right now.;Part II
1965;1965;LAURA;LAURA: Thank you, chatroom!;Part II
1966;1966;Six!;Six!;Part II
1967;1967;MATT;MATT: Six? Awesome. Six damage. All right.;Part II
1968;1968;TRAVIS;TRAVIS: This says, “An athletics-strength check is required to pull the weapon free, the DC 12?”;Part II
1969;1969;MATT;MATT: Go ahead and roll an athletics check.;Part II
1970;1970;TRAVIS;TRAVIS: 12.;Part II
1971;1971;MATT;MATT: Roll a d20.;Part II
1972;1972;TRAVIS;TRAVIS: Oh, a d20.;Part II
1973;1973;MATT;MATT: It's a DC 12.;Part II
1974;1974;TRAVIS;TRAVIS: Shit. Balls. Taint. Five.;Part II
1975;1975;MATT;MATT: Plus–;Part II
1976;1976;TRAVIS;TRAVIS: Plus what?;Part II
1977;1977;MATT;MATT: Plus your athletics!;Part II
1978;1978;TRAVIS;TRAVIS: Oh! That's bound to be good. Seven! It's 12!;Part II
1979;1979;MATT;MATT: 12 is the DC! So yeah!;Part II
1980;1980;TRAVIS;TRAVIS: (elated laughter);Part II
1981;1981;MATT;MATT: You pull back the chain and as you do, the blade is resisting, it's stuck in the torso and it actually (whoosh) and flies back, and you barely catch it.;Part II
1982;1982;TRAVIS;TRAVIS: (nervous laughter);Part II
1983;1983;MARISHA;MARISHA: I love your joy sounds!;Part II
1984;1984;TRAVIS;TRAVIS: Meant to do that! Meant to do that of course.;Part II
1985;1985;MATT;MATT: Now it's its turn.;Part II
1986;1986;LAURA;LAURA: Oh no!;Part II
1987;1987;MATT;MATT: (bursts of wind);Part II
1988;1988;TRAVIS;TRAVIS: Yeah, come on!;Part II
1989;1989;SAM;SAM: What? Why me? No, that's not me.;Part II
1990;1990;MATT;MATT: For its size, when it moves, it moves in a burst of lightning energy. It's too fast for its corpulent form. As it goes behind to Keyleth and Tiberius, it makes an attack with each of its five heads. Two on Tiberius, three on Keyleth. Remember, you guys have Stoneskin, so I believe you have resistance against damage, right?;Part II
1991;1991;ORION;ORION: Oh yes, I do.;Part II
1992;1992;MATT;MATT: All right. So. Against Keyleth, it's a natural 20.;Part II
1993;1993;ALL;ALL: Oh no!;Part II
1994;1994;MATT;MATT: That's a 12 plus seven, that's going to be a 19 to hit?;Part II
1995;1995;MARISHA;MARISHA: Yeah.;Part II
1996;1996;MATT;MATT: Natural 20 again.;Part II
1997;1997;MARISHA;MARISHA: What the fuck!;Part II
1998;1998;MATT;MATT: Two critical hits, and a hit on you.;Part II
1999;1999;TRAVIS;TRAVIS: What is this bullshit?;Part II
2000;2000;MATT;MATT: On Tiberius, that's a 22 to hit and a 13 to hit.;Part II
2001;2001;ORION;ORION: One does, one does not.;Part II
2002;2002;MATT;MATT: Okay, cool. Against Keyleth, you take–;Part II
2003;2003;MARISHA;MARISHA: I'm glad I cast Stoneskin.;Part II
